speed_kn,foc_mt_day,draft_m,wave_m,wind_beaufort
11.5,13.87,11.0,0.0,2
11.5,14.16,11.0,0.0,3
11.5,14.45,11.0,0.0,4
11.5,14.74,11.0,0.0,5
11.5,15.03,11.0,0.0,6
11.5,15.33,11.0,0.0,7
11.5,15.62,11.0,0.0,8
11.5,13.58,11.0,0.25,0
11.5,13.88,11.0,0.25,1
11.5,14.18,11.0,0.25,2
11.5,14.48,11.0,0.25,3
11.5,14.78,11.0,0.25,4
11.5,15.07,11.0,0.25,5
11.5,15.37,11.0,0.25,6
11.5,15.67,11.0,0.25,7
11.5,15.97,11.0,0.25,8
11.5,13.88,11.0,0.5,0
11.5,14.18,11.0,0.5,1
11.5,14.49,11.0,0.5,2
11.5,14.8,11.0,0.5,3
11.5,15.1,11.0,0.5,4
11.5,15.41,11.0,0.5,5
11.5,15.71,11.0,0.5,6
11.5,16.02,11.0,0.5,7
11.5,16.32,11.0,0.5,8
11.5,14.18,11.0,0.75,0
11.5,14.49,11.0,0.75,1
11.5,14.8,11.0,0.75,2
11.5,15.11,11.0,0.75,3
11.5,15.43,11.0,0.75,4
11.5,15.74,11.0,0.75,5
11.5,16.05,11.0,0.75,6
11.5,16.36,11.0,0.75,7
11.5,16.67,11.0,0.75,8
11.5,14.48,11.0,1.0,0
11.5,14.8,11.0,1.0,1
11.5,15.11,11.0,1.0,2
11.5,15.43,11.0,1.0,3
11.5,15.75,11.0,1.0,4
11.5,16.07,11.0,1.0,5
11.5,16.39,11.0,1.0,6
11.5,16.71,11.0,1.0,7
11.5,17.02,11.0,1.0,8
11.5,14.78,11.0,1.25,0
11.5,15.1,11.0,1.25,1
11.5,15.43,11.0,1.25,2
11.5,15.75,11.0,1.25,3
11.5,16.08,11.0,1.25,4
11.5,16.4,11.0,1.25,5
11.5,16.73,11.0,1.25,6
11.5,17.05,11.0,1.25,7
11.5,17.38,11.0,1.25,8
11.5,15.07,11.0,1.5,0
11.5,15.41,11.0,1.5,1
11.5,15.74,11.0,1.5,2
11.5,16.07,11.0,1.5,3
11.5,16.4,11.0,1.5,4
11.5,16.73,11.0,1.5,5
11.5,17.06,11.0,1.5,6
11.5,17.4,11.0,1.5,7
11.5,17.73,11.0,1.5,8
11.5,15.37,11.0,1.75,0
11.5,15.71,11.0,1.75,1
11.5,16.05,11.0,1.75,2
11.5,16.39,11.0,1.75,3
11.5,16.73,11.0,1.75,4
11.5,17.06,11.0,1.75,5
11.5,17.4,11.0,1.75,6
11.5,17.74,11.0,1.75,7
11.5,18.08,11.0,1.75,8
11.5,15.67,11.0,2.0,0
11.5,16.02,11.0,2.0,1
11.5,16.36,11.0,2.0,2
11.5,16.71,11.0,2.0,3
11.5,17.05,11.0,2.0,4
11.5,17.4,11.0,2.0,5
11.5,17.74,11.0,2.0,6
11.5,18.09,11.0,2.0,7
11.5,18.43,11.0,2.0,8
11.5,15.97,11.0,2.25,0
11.5,16.32,11.0,2.25,1
11.5,16.67,11.0,2.25,2
11.5,17.03,11.0,2.25,3
11.5,17.38,11.0,2.25,4
11.5,17.73,11.0,2.25,5
11.5,18.08,11.0,2.25,6
11.5,18.43,11.0,2.25,7
11.5,18.78,11.0,2.25,8
11.5,16.27,11.0,2.5,0
11.5,16.63,11.0,2.5,1
11.5,16.99,11.0,2.5,2
11.5,17.34,11.0,2.5,3
11.5,17.7,11.0,2.5,4
11.5,18.06,11.0,2.5,5
11.5,18.42,11.0,2.5,6
11.5,18.78,11.0,2.5,7
11.5,19.13,11.0,2.5,8
11.5,16.57,11.0,2.75,0
11.5,16.93,11.0,2.75,1
11.5,17.3,11.0,2.75,2
11.5,17.66,11.0,2.75,3
11.5,18.03,11.0,2.75,4
11.5,18.39,11.0,2.75,5
11.5,18.76,11.0,2.75,6
11.5,19.12,11.0,2.75,7
11.5,19.49,11.0,2.75,8
11.5,16.87,11.0,3.0,0
11.5,17.24,11.0,3.0,1
11.5,17.61,11.0,3.0,2
11.5,17.98,11.0,3.0,3
11.5,18.35,11.0,3.0,4
11.5,18.72,11.0,3.0,5
11.5,19.09,11.0,3.0,6
11.5,19.47,11.0,3.0,7
11.5,19.84,11.0,3.0,8
11.5,17.17,11.0,3.25,0
11.5,17.54,11.0,3.25,1
11.5,17.92,11.0,3.25,2
11.5,18.3,11.0,3.25,3
11.5,18.68,11.0,3.25,4
11.5,19.05,11.0,3.25,5
11.5,19.43,11.0,3.25,6
11.5,19.81,11.0,3.25,7
11.5,20.19,11.0,3.25,8
11.5,17.47,11.0,3.5,0
11.5,17.85,11.0,3.5,1
11.5,18.23,11.0,3.5,2
11.5,18.62,11.0,3.5,3
11.5,19.0,11.0,3.5,4
11.5,19.39,11.0,3.5,5
11.5,19.77,11.0,3.5,6
11.5,20.16,11.0,3.5,7
11.5,20.54,11.0,3.5,8
11.5,17.76,11.0,3.75,0
11.5,18.16,11.0,3.75,1
11.5,18.55,11.0,3.75,2
11.5,18.94,11.0,3.75,3
11.5,19.33,11.0,3.75,4
11.5,19.72,11.0,3.75,5
11.5,20.11,11.0,3.75,6
11.5,20.5,11.0,3.75,7
11.5,20.89,11.0,3.75,8
11.5,18.06,11.0,4.0,0
11.5,18.46,11.0,4.0,1
11.5,18.86,11.0,4.0,2
11.5,19.26,11.0,4.0,3
11.5,19.65,11.0,4.0,4
11.5,20.05,11.0,4.0,5
11.5,20.45,11.0,4.0,6
11.5,20.84,11.0,4.0,7
11.5,21.24,11.0,4.0,8
11.5,13.4,11.2,0.0,0
11.5,13.7,11.2,0.0,1
11.5,13.99,11.2,0.0,2
11.5,14.29,11.2,0.0,3
11.5,14.58,11.2,0.0,4
11.5,14.88,11.2,0.0,5
11.5,15.17,11.2,0.0,6
11.5,15.47,11.2,0.0,7
11.5,15.76,11.2,0.0,8
11.5,13.7,11.2,0.25,0
11.5,14.01,11.2,0.25,1
11.5,14.31,11.2,0.25,2
11.5,14.61,11.2,0.25,3
11.5,14.91,11.2,0.25,4
11.5,15.21,11.2,0.25,5
11.5,15.51,11.2,0.25,6
11.5,15.81,11.2,0.25,7
11.5,16.12,11.2,0.25,8
11.5,14.01,11.2,0.5,0
11.5,14.31,11.2,0.5,1
11.5,14.62,11.2,0.5,2
11.5,14.93,11.2,0.5,3
11.5,15.24,11.2,0.5,4
11.5,15.55,11.2,0.5,5
11.5,15.85,11.2,0.5,6
11.5,16.16,11.2,0.5,7
11.5,16.47,11.2,0.5,8
11.5,14.31,11.2,0.75,0
11.5,14.62,11.2,0.75,1
11.5,14.94,11.2,0.75,2
11.5,15.25,11.2,0.75,3
11.5,15.57,11.2,0.75,4
11.5,15.88,11.2,0.75,5
11.5,16.2,11.2,0.75,6
11.5,16.51,11.2,0.75,7
11.5,16.83,11.2,0.75,8
11.5,14.61,11.2,1.0,0
11.5,14.93,11.2,1.0,1
11.5,15.25,11.2,1.0,2
11.5,15.57,11.2,1.0,3
11.5,15.89,11.2,1.0,4
11.5,16.22,11.2,1.0,5
11.5,16.54,11.2,1.0,6
11.5,16.86,11.2,1.0,7
11.5,17.18,11.2,1.0,8
11.5,14.91,11.2,1.25,0
11.5,15.24,11.2,1.25,1
11.5,15.57,11.2,1.25,2
11.5,15.89,11.2,1.25,3
11.5,16.22,11.2,1.25,4
11.5,16.55,11.2,1.25,5
11.5,16.88,11.2,1.25,6
11.5,17.21,11.2,1.25,7
11.5,17.53,11.2,1.25,8
11.5,15.21,11.2,1.5,0
11.5,15.55,11.2,1.5,1
11.5,15.88,11.2,1.5,2
11.5,16.22,11.2,1.5,3
11.5,16.55,11.2,1.5,4
11.5,16.89,11.2,1.5,5
11.5,17.22,11.2,1.5,6
11.5,17.55,11.2,1.5,7
11.5,17.89,11.2,1.5,8
11.5,15.51,11.2,1.75,0
11.5,15.85,11.2,1.75,1
11.5,16.2,11.2,1.75,2
11.5,16.54,11.2,1.75,3
11.5,16.88,11.2,1.75,4
11.5,17.22,11.2,1.75,5
11.5,17.56,11.2,1.75,6
11.5,17.9,11.2,1.75,7
11.5,18.24,11.2,1.75,8
11.5,15.81,11.2,2.0,0
11.5,16.16,11.2,2.0,1
11.5,16.51,11.2,2.0,2
11.5,16.86,11.2,2.0,3
11.5,17.21,11.2,2.0,4
11.5,17.55,11.2,2.0,5
11.5,17.9,11.2,2.0,6
11.5,18.25,11.2,2.0,7
11.5,18.6,11.2,2.0,8
11.5,16.12,11.2,2.25,0
11.5,16.47,11.2,2.25,1
11.5,16.83,11.2,2.25,2
11.5,17.18,11.2,2.25,3
11.5,17.53,11.2,2.25,4
11.5,17.89,11.2,2.25,5
11.5,18.24,11.2,2.25,6
11.5,18.6,11.2,2.25,7
11.5,18.95,11.2,2.25,8
11.5,16.42,11.2,2.5,0
11.5,16.78,11.2,2.5,1
11.5,17.14,11.2,2.5,2
11.5,17.5,11.2,2.5,3
11.5,17.86,11.2,2.5,4
11.5,18.22,11.2,2.5,5
11.5,18.59,11.2,2.5,6
11.5,18.95,11.2,2.5,7
11.5,19.31,11.2,2.5,8
11.5,16.72,11.2,2.75,0
11.5,17.09,11.2,2.75,1
11.5,17.46,11.2,2.75,2
11.5,17.82,11.2,2.75,3
11.5,18.19,11.2,2.75,4
11.5,18.56,11.2,2.75,5
11.5,18.93,11.2,2.75,6
11.5,19.29,11.2,2.75,7
11.5,19.66,11.2,2.75,8
11.5,17.02,11.2,3.0,0
11.5,17.4,11.2,3.0,1
11.5,17.77,11.2,3.0,2
11.5,18.14,11.2,3.0,3
11.5,18.52,11.2,3.0,4
11.5,18.89,11.2,3.0,5
11.5,19.27,11.2,3.0,6
11.5,19.64,11.2,3.0,7
11.5,20.02,11.2,3.0,8
11.5,17.32,11.2,3.25,0
11.5,17.7,11.2,3.25,1
11.5,18.08,11.2,3.25,2
11.5,18.47,11.2,3.25,3
11.5,18.85,11.2,3.25,4
11.5,19.23,11.2,3.25,5
11.5,19.61,11.2,3.25,6
11.5,19.99,11.2,3.25,7
11.5,20.37,11.2,3.25,8
11.5,17.62,11.2,3.5,0
11.5,18.01,11.2,3.5,1
11.5,18.4,11.2,3.5,2
11.5,18.79,11.2,3.5,3
11.5,19.18,11.2,3.5,4
11.5,19.56,11.2,3.5,5
11.5,19.95,11.2,3.5,6
11.5,20.34,11.2,3.5,7
11.5,20.73,11.2,3.5,8
11.5,17.93,11.2,3.75,0
11.5,18.32,11.2,3.75,1
11.5,18.71,11.2,3.75,2
11.5,19.11,11.2,3.75,3
11.5,19.5,11.2,3.75,4
11.5,19.9,11.2,3.75,5
11.5,20.29,11.2,3.75,6
11.5,20.69,11.2,3.75,7
11.5,21.08,11.2,3.75,8
11.5,18.23,11.2,4.0,0
11.5,18.63,11.2,4.0,1
11.5,19.03,11.2,4.0,2
11.5,19.43,11.2,4.0,3
11.5,19.83,11.2,4.0,4
11.5,20.23,11.2,4.0,5
11.5,20.63,11.2,4.0,6
11.5,21.03,11.2,4.0,7
11.5,21.44,11.2,4.0,8
11.5,13.52,11.4,0.0,0
11.5,13.82,11.4,0.0,1
11.5,14.12,11.4,0.0,2
11.5,14.42,11.4,0.0,3
11.5,14.71,11.4,0.0,4
11.5,15.01,11.4,0.0,5
11.5,15.31,11.4,0.0,6
11.5,15.61,11.4,0.0,7
11.5,15.9,11.4,0.0,8
11.5,13.83,11.4,0.25,0
11.5,14.13,11.4,0.25,1
11.5,14.44,11.4,0.25,2
11.5,14.74,11.4,0.25,3
11.5,15.04,11.4,0.25,4
11.5,15.35,11.4,0.25,5
11.5,15.65,11.4,0.25,6
11.5,15.96,11.4,0.25,7
11.5,16.26,11.4,0.25,8
11.5,14.13,11.4,0.5,0
11.5,14.44,11.4,0.5,1
11.5,14.75,11.4,0.5,2
11.5,15.06,11.4,0.5,3
11.5,15.38,11.4,0.5,4
11.5,15.69,11.4,0.5,5
11.5,16.0,11.4,0.5,6
11.5,16.31,11.4,0.5,7
11.5,16.62,11.4,0.5,8
11.5,14.44,11.4,0.75,0
11.5,14.75,11.4,0.75,1
11.5,15.07,11.4,0.75,2
11.5,15.39,11.4,0.75,3
11.5,15.71,11.4,0.75,4
11.5,16.02,11.4,0.75,5
11.5,16.34,11.4,0.75,6
11.5,16.66,11.4,0.75,7
11.5,16.98,11.4,0.75,8
11.5,14.74,11.4,1.0,0
11.5,15.06,11.4,1.0,1
11.5,15.39,11.4,1.0,2
11.5,15.71,11.4,1.0,3
11.5,16.04,11.4,1.0,4
11.5,16.36,11.4,1.0,5
11.5,16.69,11.4,1.0,6
11.5,17.01,11.4,1.0,7
11.5,17.33,11.4,1.0,8
11.5,15.04,11.4,1.25,0
11.5,15.38,11.4,1.25,1
11.5,15.71,11.4,1.25,2
11.5,16.04,11.4,1.25,3
11.5,16.37,11.4,1.25,4
11.5,16.7,11.4,1.25,5
11.5,17.03,11.4,1.25,6
11.5,17.36,11.4,1.25,7
11.5,17.69,11.4,1.25,8
11.5,15.35,11.4,1.5,0
11.5,15.69,11.4,1.5,1
11.5,16.02,11.4,1.5,2
11.5,16.36,11.4,1.5,3
11.5,16.7,11.4,1.5,4
11.5,17.04,11.4,1.5,5
11.5,17.37,11.4,1.5,6
11.5,17.71,11.4,1.5,7
11.5,18.05,11.4,1.5,8
11.5,15.65,11.4,1.75,0
11.5,16.0,11.4,1.75,1
11.5,16.34,11.4,1.75,2
11.5,16.69,11.4,1.75,3
11.5,17.03,11.4,1.75,4
11.5,17.37,11.4,1.75,5
11.5,17.72,11.4,1.75,6
11.5,18.06,11.4,1.75,7
11.5,18.41,11.4,1.75,8
11.5,15.96,11.4,2.0,0
11.5,16.31,11.4,2.0,1
11.5,16.66,11.4,2.0,2
11.5,17.01,11.4,2.0,3
11.5,17.36,11.4,2.0,4
11.5,17.71,11.4,2.0,5
11.5,18.06,11.4,2.0,6
11.5,18.41,11.4,2.0,7
11.5,18.77,11.4,2.0,8
11.5,16.26,11.4,2.25,0
11.5,16.62,11.4,2.25,1
11.5,16.98,11.4,2.25,2
11.5,17.33,11.4,2.25,3
11.5,17.69,11.4,2.25,4
11.5,18.05,11.4,2.25,5
11.5,18.41,11.4,2.25,6
11.5,18.77,11.4,2.25,7
11.5,19.12,11.4,2.25,8
11.5,16.57,11.4,2.5,0
11.5,16.93,11.4,2.5,1
11.5,17.29,11.4,2.5,2
11.5,17.66,11.4,2.5,3
11.5,18.02,11.4,2.5,4
11.5,18.39,11.4,2.5,5
11.5,18.75,11.4,2.5,6
11.5,19.12,11.4,2.5,7
11.5,19.48,11.4,2.5,8
11.5,16.87,11.4,2.75,0
11.5,17.24,11.4,2.75,1
11.5,17.61,11.4,2.75,2
11.5,17.98,11.4,2.75,3
11.5,18.35,11.4,2.75,4
11.5,18.73,11.4,2.75,5
11.5,19.1,11.4,2.75,6
11.5,19.47,11.4,2.75,7
11.5,19.84,11.4,2.75,8
11.5,17.17,11.4,3.0,0
11.5,17.55,11.4,3.0,1
11.5,17.93,11.4,3.0,2
11.5,18.31,11.4,3.0,3
11.5,18.69,11.4,3.0,4
11.5,19.06,11.4,3.0,5
11.5,19.44,11.4,3.0,6
11.5,19.82,11.4,3.0,7
11.5,20.2,11.4,3.0,8
11.5,17.48,11.4,3.25,0
11.5,17.86,11.4,3.25,1
11.5,18.25,11.4,3.25,2
11.5,18.63,11.4,3.25,3
11.5,19.02,11.4,3.25,4
11.5,19.4,11.4,3.25,5
11.5,19.79,11.4,3.25,6
11.5,20.17,11.4,3.25,7
11.5,20.55,11.4,3.25,8
11.5,17.78,11.4,3.5,0
11.5,18.17,11.4,3.5,1
11.5,18.57,11.4,3.5,2
11.5,18.96,11.4,3.5,3
11.5,19.35,11.4,3.5,4
11.5,19.74,11.4,3.5,5
11.5,20.13,11.4,3.5,6
11.5,20.52,11.4,3.5,7
11.5,20.91,11.4,3.5,8
11.5,18.09,11.4,3.75,0
11.5,18.49,11.4,3.75,1
11.5,18.88,11.4,3.75,2
11.5,19.28,11.4,3.75,3
11.5,19.68,11.4,3.75,4
11.5,20.08,11.4,3.75,5
11.5,20.47,11.4,3.75,6
11.5,20.87,11.4,3.75,7
11.5,21.27,11.4,3.75,8
11.5,18.39,11.4,4.0,0
11.5,18.8,11.4,4.0,1
11.5,19.2,11.4,4.0,2
11.5,19.61,11.4,4.0,3
11.5,20.01,11.4,4.0,4
11.5,20.41,11.4,4.0,5
11.5,20.82,11.4,4.0,6
11.5,21.22,11.4,4.0,7
11.5,21.63,11.4,4.0,8
11.5,13.64,11.6,0.0,0
11.5,13.94,11.6,0.0,1
11.5,14.24,11.6,0.0,2
11.5,14.54,11.6,0.0,3
11.5,14.84,11.6,0.0,4
11.5,15.14,11.6,0.0,5
11.5,15.44,11.6,0.0,6
11.5,15.75,11.6,0.0,7
11.5,16.05,11.6,0.0,8
11.5,13.95,11.6,0.25,0
11.5,14.26,11.6,0.25,1
11.5,14.56,11.6,0.25,2
11.5,14.87,11.6,0.25,3
11.5,15.18,11.6,0.25,4
11.5,15.49,11.6,0.25,5
11.5,15.79,11.6,0.25,6
11.5,16.1,11.6,0.25,7
11.5,16.41,11.6,0.25,8
11.5,14.26,11.6,0.5,0
11.5,14.57,11.6,0.5,1
11.5,14.89,11.6,0.5,2
11.5,15.2,11.6,0.5,3
11.5,15.51,11.6,0.5,4
11.5,15.83,11.6,0.5,5
11.5,16.14,11.6,0.5,6
11.5,16.45,11.6,0.5,7
11.5,16.77,11.6,0.5,8
11.5,14.56,11.6,0.75,0
11.5,14.89,11.6,0.75,1
11.5,15.21,11.6,0.75,2
11.5,15.53,11.6,0.75,3
11.5,15.85,11.6,0.75,4
11.5,16.17,11.6,0.75,5
11.5,16.49,11.6,0.75,6
11.5,16.81,11.6,0.75,7
11.5,17.13,11.6,0.75,8
11.5,14.87,11.6,1.0,0
11.5,15.2,11.6,1.0,1
11.5,15.53,11.6,1.0,2
11.5,15.85,11.6,1.0,3
11.5,16.18,11.6,1.0,4
11.5,16.51,11.6,1.0,5
11.5,16.83,11.6,1.0,6
11.5,17.16,11.6,1.0,7
11.5,17.49,11.6,1.0,8
11.5,15.18,11.6,1.25,0
11.5,15.51,11.6,1.25,1
11.5,15.85,11.6,1.25,2
11.5,16.18,11.6,1.25,3
11.5,16.51,11.6,1.25,4
11.5,16.85,11.6,1.25,5
11.5,17.18,11.6,1.25,6
11.5,17.52,11.6,1.25,7
11.5,17.85,11.6,1.25,8
11.5,15.49,11.6,1.5,0
11.5,15.83,11.6,1.5,1
11.5,16.17,11.6,1.5,2
11.5,16.51,11.6,1.5,3
11.5,16.85,11.6,1.5,4
11.5,17.19,11.6,1.5,5
11.5,17.53,11.6,1.5,6
11.5,17.87,11.6,1.5,7
11.5,18.21,11.6,1.5,8
11.5,15.79,11.6,1.75,0
11.5,16.14,11.6,1.75,1
11.5,16.49,11.6,1.75,2
11.5,16.84,11.6,1.75,3
11.5,17.18,11.6,1.75,4
11.5,17.53,11.6,1.75,5
11.5,17.88,11.6,1.75,6
11.5,18.22,11.6,1.75,7
11.5,18.57,11.6,1.75,8
11.5,16.1,11.6,2.0,0
11.5,16.45,11.6,2.0,1
11.5,16.81,11.6,2.0,2
11.5,17.16,11.6,2.0,3
11.5,17.52,11.6,2.0,4
11.5,17.87,11.6,2.0,5
11.5,18.22,11.6,2.0,6
11.5,18.58,11.6,2.0,7
11.5,18.93,11.6,2.0,8
11.5,16.41,11.6,2.25,0
11.5,16.77,11.6,2.25,1
11.5,17.13,11.6,2.25,2
11.5,17.49,11.6,2.25,3
11.5,17.85,11.6,2.25,4
11.5,18.21,11.6,2.25,5
11.5,18.57,11.6,2.25,6
11.5,18.93,11.6,2.25,7
11.5,19.29,11.6,2.25,8
11.5,16.71,11.6,2.5,0
11.5,17.08,11.6,2.5,1
11.5,17.45,11.6,2.5,2
11.5,17.82,11.6,2.5,3
11.5,18.18,11.6,2.5,4
11.5,18.55,11.6,2.5,5
11.5,18.92,11.6,2.5,6
11.5,19.29,11.6,2.5,7
11.5,19.66,11.6,2.5,8
11.5,17.02,11.6,2.75,0
11.5,17.4,11.6,2.75,1
11.5,17.77,11.6,2.75,2
11.5,18.14,11.6,2.75,3
11.5,18.52,11.6,2.75,4
11.5,18.89,11.6,2.75,5
11.5,19.27,11.6,2.75,6
11.5,19.64,11.6,2.75,7
11.5,20.02,11.6,2.75,8
11.5,17.33,11.6,3.0,0
11.5,17.71,11.6,3.0,1
11.5,18.09,11.6,3.0,2
11.5,18.47,11.6,3.0,3
11.5,18.85,11.6,3.0,4
11.5,19.23,11.6,3.0,5
11.5,19.62,11.6,3.0,6
11.5,20.0,11.6,3.0,7
11.5,20.38,11.6,3.0,8
11.5,17.63,11.6,3.25,0
11.5,18.02,11.6,3.25,1
11.5,18.41,11.6,3.25,2
11.5,18.8,11.6,3.25,3
11.5,19.19,11.6,3.25,4
11.5,19.57,11.6,3.25,5
11.5,19.96,11.6,3.25,6
11.5,20.35,11.6,3.25,7
11.5,20.74,11.6,3.25,8
11.5,17.94,11.6,3.5,0
11.5,18.34,11.6,3.5,1
11.5,18.73,11.6,3.5,2
11.5,19.13,11.6,3.5,3
11.5,19.52,11.6,3.5,4
11.5,19.92,11.6,3.5,5
11.5,20.31,11.6,3.5,6
11.5,20.7,11.6,3.5,7
11.5,21.1,11.6,3.5,8
11.5,18.25,11.6,3.75,0
11.5,18.65,11.6,3.75,1
11.5,19.05,11.6,3.75,2
11.5,19.45,11.6,3.75,3
11.5,19.85,11.6,3.75,4
11.5,20.26,11.6,3.75,5
11.5,20.66,11.6,3.75,6
11.5,21.06,11.6,3.75,7
11.5,21.46,11.6,3.75,8
11.5,18.56,11.6,4.0,0
11.5,18.96,11.6,4.0,1
11.5,19.37,11.6,4.0,2
11.5,19.78,11.6,4.0,3
11.5,20.19,11.6,4.0,4
11.5,20.6,11.6,4.0,5
11.5,21.01,11.6,4.0,6
11.5,21.41,11.6,4.0,7
11.5,21.82,11.6,4.0,8
11.5,13.76,11.8,0.0,0
11.5,14.07,11.8,0.0,1
11.5,14.37,11.8,0.0,2
11.5,14.67,11.8,0.0,3
11.5,14.98,11.8,0.0,4
11.5,15.28,11.8,0.0,5
11.5,15.58,11.8,0.0,6
11.5,15.88,11.8,0.0,7
11.5,16.19,11.8,0.0,8
11.5,14.07,11.8,0.25,0
11.5,14.38,11.8,0.25,1
11.5,14.69,11.8,0.25,2
11.5,15.0,11.8,0.25,3
11.5,15.31,11.8,0.25,4
11.5,15.62,11.8,0.25,5
11.5,15.93,11.8,0.25,6
11.5,16.24,11.8,0.25,7
11.5,16.55,11.8,0.25,8
11.5,14.38,11.8,0.5,0
11.5,14.7,11.8,0.5,1
11.5,15.02,11.8,0.5,2
11.5,15.33,11.8,0.5,3
11.5,15.65,11.8,0.5,4
11.5,15.97,11.8,0.5,5
11.5,16.28,11.8,0.5,6
11.5,16.6,11.8,0.5,7
11.5,16.92,11.8,0.5,8
11.5,14.69,11.8,0.75,0
11.5,15.02,11.8,0.75,1
11.5,15.34,11.8,0.75,2
11.5,15.66,11.8,0.75,3
11.5,15.99,11.8,0.75,4
11.5,16.31,11.8,0.75,5
11.5,16.63,11.8,0.75,6
11.5,16.96,11.8,0.75,7
11.5,17.28,11.8,0.75,8
11.5,15.0,11.8,1.0,0
11.5,15.33,11.8,1.0,1
11.5,15.66,11.8,1.0,2
11.5,15.99,11.8,1.0,3
11.5,16.32,11.8,1.0,4
11.5,16.65,11.8,1.0,5
11.5,16.98,11.8,1.0,6
11.5,17.31,11.8,1.0,7
11.5,17.64,11.8,1.0,8
11.5,15.31,11.8,1.25,0
11.5,15.65,11.8,1.25,1
11.5,15.99,11.8,1.25,2
11.5,16.32,11.8,1.25,3
11.5,16.66,11.8,1.25,4
11.5,17.0,11.8,1.25,5
11.5,17.33,11.8,1.25,6
11.5,17.67,11.8,1.25,7
11.5,18.01,11.8,1.25,8
11.5,15.62,11.8,1.5,0
11.5,15.97,11.8,1.5,1
11.5,16.31,11.8,1.5,2
11.5,16.65,11.8,1.5,3
11.5,17.0,11.8,1.5,4
11.5,17.34,11.8,1.5,5
11.5,17.69,11.8,1.5,6
11.5,18.03,11.8,1.5,7
11.5,18.37,11.8,1.5,8
11.5,15.93,11.8,1.75,0
11.5,16.28,11.8,1.75,1
11.5,16.63,11.8,1.75,2
11.5,16.98,11.8,1.75,3
11.5,17.33,11.8,1.75,4
11.5,17.69,11.8,1.75,5
11.5,18.04,11.8,1.75,6
11.5,18.39,11.8,1.75,7
11.5,18.74,11.8,1.75,8
11.5,16.24,11.8,2.0,0
11.5,16.6,11.8,2.0,1
11.5,16.96,11.8,2.0,2
11.5,17.31,11.8,2.0,3
11.5,17.67,11.8,2.0,4
11.5,18.03,11.8,2.0,5
11.5,18.39,11.8,2.0,6
11.5,18.74,11.8,2.0,7
11.5,19.1,11.8,2.0,8
11.5,16.55,11.8,2.25,0
11.5,16.92,11.8,2.25,1
11.5,17.28,11.8,2.25,2
11.5,17.64,11.8,2.25,3
11.5,18.01,11.8,2.25,4
11.5,18.37,11.8,2.25,5
11.5,18.74,11.8,2.25,6
11.5,19.1,11.8,2.25,7
11.5,19.47,11.8,2.25,8
11.5,16.86,11.8,2.5,0
11.5,17.23,11.8,2.5,1
11.5,17.6,11.8,2.5,2
11.5,17.97,11.8,2.5,3
11.5,18.35,11.8,2.5,4
11.5,18.72,11.8,2.5,5
11.5,19.09,11.8,2.5,6
11.5,19.46,11.8,2.5,7
11.5,19.83,11.8,2.5,8
11.5,17.17,11.8,2.75,0
11.5,17.55,11.8,2.75,1
11.5,17.93,11.8,2.75,2
11.5,18.3,11.8,2.75,3
11.5,18.68,11.8,2.75,4
11.5,19.06,11.8,2.75,5
11.5,19.44,11.8,2.75,6
11.5,19.82,11.8,2.75,7
11.5,20.19,11.8,2.75,8
11.5,17.48,11.8,3.0,0
11.5,17.87,11.8,3.0,1
11.5,18.25,11.8,3.0,2
11.5,18.63,11.8,3.0,3
11.5,19.02,11.8,3.0,4
11.5,19.4,11.8,3.0,5
11.5,19.79,11.8,3.0,6
11.5,20.17,11.8,3.0,7
11.5,20.56,11.8,3.0,8
11.5,17.79,11.8,3.25,0
11.5,18.18,11.8,3.25,1
11.5,18.57,11.8,3.25,2
11.5,18.97,11.8,3.25,3
11.5,19.36,11.8,3.25,4
11.5,19.75,11.8,3.25,5
11.5,20.14,11.8,3.25,6
11.5,20.53,11.8,3.25,7
11.5,20.92,11.8,3.25,8
11.5,18.1,11.8,3.5,0
11.5,18.5,11.8,3.5,1
11.5,18.9,11.8,3.5,2
11.5,19.3,11.8,3.5,3
11.5,19.69,11.8,3.5,4
11.5,20.09,11.8,3.5,5
11.5,20.49,11.8,3.5,6
11.5,20.89,11.8,3.5,7
11.5,21.29,11.8,3.5,8
11.5,18.41,11.8,3.75,0
11.5,18.82,11.8,3.75,1
11.5,19.22,11.8,3.75,2
11.5,19.63,11.8,3.75,3
11.5,20.03,11.8,3.75,4
11.5,20.44,11.8,3.75,5
11.5,20.84,11.8,3.75,6
11.5,21.25,11.8,3.75,7
11.5,21.65,11.8,3.75,8
11.5,18.72,11.8,4.0,0
11.5,19.13,11.8,4.0,1
11.5,19.54,11.8,4.0,2
11.5,19.96,11.8,4.0,3
11.5,20.37,11.8,4.0,4
11.5,20.78,11.8,4.0,5
11.5,21.19,11.8,4.0,6
11.5,21.6,11.8,4.0,7
11.5,22.01,11.8,4.0,8
11.5,13.89,12.0,0.0,0
11.5,14.19,12.0,0.0,1
11.5,14.5,12.0,0.0,2
11.5,14.8,12.0,0.0,3
11.5,15.11,12.0,0.0,4
11.5,15.41,12.0,0.0,5
11.5,15.72,12.0,0.0,6
11.5,16.02,12.0,0.0,7
11.5,16.33,12.0,0.0,8
11.5,14.2,12.0,0.25,0
11.5,14.51,12.0,0.25,1
11.5,14.82,12.0,0.25,2
11.5,15.13,12.0,0.25,3
